Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AttritionBinary,SalaryAgeRatio,TenurePerRole,SatisfactionComposite,PromotionLag,IncomeVsRoleAvg,OvertimeFlag,CareerVelocity,ManagerTenureRatio,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
35,763,15,2,1,59,1,2,4,5440,22098,6,1,14,3,4,2,7,2,2,2,2,2,2,1,155.42857142857142,1.0,2.75,0,0.7856413482389476,1,0.2857142857142857,1.0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
24,567,2,1,1,32,3,1,4,3760,17218,1,1,13,3,3,0,6,2,3,6,3,1,3,0,156.66666666666666,0.5,2.75,5,1.160503640314902,1,0.16666666666666666,0.5,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
27,486,8,3,2,86,4,1,3,3517,22490,7,0,17,3,1,0,5,0,3,3,2,0,2,0,130.25925925925927,0.6666666666666666,2.25,3,1.0855030061136997,0,0.2,0.6666666666666666,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
27,591,2,3,4,87,3,1,4,2580,6297,2,0,13,3,3,0,6,0,2,4,2,1,2,0,95.55555555555556,0.5,3.25,3,0.7963030297905445,0,0.16666666666666666,0.5,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
40,1329,7,3,1,73,3,1,1,2166,3339,3,1,14,3,2,0,10,3,1,4,2,0,3,1,54.15,0.5,1.25,4,0.6691029749757582,1,0.1,0.75,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
29,469,10,3,3,42,2,2,3,5869,23413,9,0,11,3,3,0,8,2,3,5,2,1,4,0,202.3793103448276,0.4,3.0,4,0.8475972560320558,0,0.25,0.8,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
36,711,5,4,2,42,3,3,1,8008,22792,4,0,12,3,3,2,9,6,3,3,2,0,2,0,222.44444444444446,0.6666666666666666,2.25,3,1.0636540980747626,0,0.3333333333333333,0.6666666666666666,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
25,772,2,1,4,77,4,2,3,5206,4973,1,0,17,3,3,2,7,6,3,7,7,0,7,0,208.24,1.0,3.25,7,0.7136259861315283,0,0.2857142857142857,1.0,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
39,492,12,3,4,66,3,2,2,5295,7693,4,0,21,4,3,0,7,3,3,5,4,1,0,0,135.76923076923077,0.8,3.0,4,0.7258258925406151,0,0.2857142857142857,0.0,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
49,301,22,4,1,72,3,4,2,16413,3498,3,0,16,3,2,2,27,2,3,4,2,1,2,0,334.9591836734694,0.5,2.0,3,1.0236660003555047,0,0.14814814814814814,0.5,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
50,813,17,5,4,50,2,3,1,13269,21981,5,0,15,3,3,3,19,3,3,14,11,1,11,0,265.38,0.7857142857142857,2.75,13,0.8275771741130318,0,0.15789473684210525,0.7857142857142857,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
20,1141,2,3,3,31,3,1,3,2783,13251,1,0,19,3,1,0,2,3,3,2,2,2,2,0,139.15,1.0,2.5,0,1.0597867479055598,0,0.5,1.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True
34,1130,3,3,4,66,3,2,2,5433,19332,1,0,12,3,3,1,11,2,3,11,8,7,9,0,159.7941176470588,0.7272727272727273,3.0,4,1.6768660313379955,0,0.18181818181818182,0.8181818181818182,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
36,311,7,3,1,77,3,1,2,2013,10950,2,0,11,3,3,0,15,4,3,4,3,1,3,0,55.916666666666664,0.75,2.25,3,0.6218394684331493,0,0.06666666666666667,0.75,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
49,465,6,1,3,41,2,4,3,13966,11652,2,1,19,3,2,1,30,3,3,15,11,2,12,0,285.0204081632653,0.7333333333333333,2.75,13,1.8550191225914254,1,0.13333333333333333,0.8,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
36,894,1,4,4,33,2,2,3,4374,15411,0,0,15,3,3,0,4,6,3,3,2,1,2,0,121.5,0.6666666666666666,3.25,2,0.5995774228465818,0,0.5,0.6666666666666666,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
36,1040,3,2,4,79,4,2,1,6842,26308,6,0,20,4,1,1,13,3,3,5,4,0,4,0,190.05555555555554,0.8,2.25,5,0.9087813859924483,0,0.15384615384615385,0.8,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
54,584,22,5,2,91,3,4,3,17426,18685,3,0,25,4,3,1,36,6,3,10,8,4,7,0,322.7037037037037,0.8,2.75,6,1.0142200052381385,0,0.1111111111111111,0.7,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
43,1291,15,2,3,65,2,4,3,17603,3525,1,0,24,4,1,1,14,3,3,14,10,6,11,0,409.3720930232558,0.7142857142857143,2.5,8,1.0978853716114023,0,0.2857142857142857,0.7857142857142857,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
35,880,12,4,4,36,3,2,4,4581,10414,3,1,24,4,1,0,13,2,4,11,9,6,7,1,130.88571428571427,0.8181818181818182,3.25,5,0.6615851132872461,1,0.15384615384615385,0.6363636363636364,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True
38,1189,1,3,4,90,3,2,4,4735,9867,7,0,15,3,4,2,19,4,4,13,11,2,9,0,124.60526315789474,0.8461538461538461,4.0,11,1.4614321108752824,0,0.10526315789473684,0.6923076923076923,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
29,991,5,3,1,43,2,2,2,4187,3356,1,1,13,3,2,1,10,3,2,10,0,0,9,0,144.3793103448276,0.0,1.75,10,0.6046838832861164,1,0.2,0.9,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
33,392,2,4,4,93,3,2,4,5505,3921,1,0,14,3,3,2,6,5,3,6,2,0,4,0,166.8181818181818,0.3333333333333333,3.5,6,0.7950286069954792,0,0.3333333333333333,0.6666666666666666,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
32,977,2,3,4,45,3,2,2,5470,25518,0,0,13,3,3,2,10,4,2,9,5,1,6,0,170.9375,0.5555555555555556,2.75,8,1.6882858809900303,0,0.2,0.6666666666666666,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
31,1112,5,4,1,67,3,2,4,5476,22589,1,0,11,3,1,2,10,2,3,10,0,0,2,0,176.6451612903226,0.0,2.25,10,0.7908404453964112,0,0.2,0.2,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
49,464,16,3,4,74,3,1,1,2587,24941,4,1,16,3,2,1,17,2,2,2,2,2,2,0,52.795918367346935,1.0,2.25,0,0.7991548459197999,1,0.058823529411764705,1.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
38,148,2,3,4,42,2,1,2,2440,23826,1,0,22,4,2,0,4,3,3,4,3,3,3,0,64.21052631578948,0.75,2.75,1,0.7537448102219991,0,0.25,0.75,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
47,1225,2,4,2,47,4,4,2,15972,21086,6,0,14,3,3,3,29,2,3,3,2,1,2,0,339.82978723404256,0.6666666666666666,2.5,2,0.9295949686482009,0,0.13793103448275862,0.6666666666666666,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
49,809,1,3,3,36,3,4,3,15379,22384,4,0,14,3,1,0,23,2,3,8,7,0,0,0,313.85714285714283,0.875,2.5,8,0.8950814564763763,0,0.17391304347826086,0.0,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
41,1206,23,2,4,80,3,3,3,7082,11591,3,1,16,3,4,0,21,2,3,2,0,0,2,0,172.73170731707316,0.0,3.5,2,1.022777946365483,1,0.14285714285714285,1.0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
20,727,9,1,4,54,3,1,1,2728,21082,1,0,11,3,1,0,2,3,3,2,2,0,2,0,136.4,1.0,2.25,2,1.038842345773039,0,0.5,1.0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
33,530,16,3,3,36,3,2,4,5368,16130,1,1,25,4,3,1,7,2,3,6,5,1,2,0,162.66666666666666,0.8333333333333334,3.25,5,0.7752431539240203,1,0.2857142857142857,0.3333333333333333,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
36,1351,26,4,1,80,3,2,3,5347,7419,6,0,14,3,2,2,10,2,2,3,2,0,2,0,148.52777777777777,0.6666666666666666,2.0,3,0.710209598202517,0,0.2,0.6666666666666666,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
44,528,1,3,3,44,3,1,4,3195,4167,4,1,18,3,1,3,8,2,3,2,2,2,2,0,72.61363636363636,1.0,2.75,0,0.7542938086525409,1,0.125,1.0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
23,1320,8,1,4,93,2,1,3,3989,20586,1,1,11,3,1,0,5,2,3,5,4,1,2,1,173.43478260869566,0.8,2.75,4,1.2322491999899814,1,0.2,0.4,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True
38,1495,4,2,4,87,3,1,3,3306,26176,7,0,19,3,4,1,7,5,2,0,0,0,0,0,87.0,0.0,3.25,0,1.0212624354893152,0,0.14285714285714285,0.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
53,1395,24,4,2,48,4,3,4,7005,3458,3,0,15,3,3,0,11,2,3,4,3,1,2,0,132.16981132075472,0.75,3.0,3,0.9304316879387753,0,0.2727272727272727,0.5,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
48,708,7,2,4,95,3,1,3,2655,11740,2,1,11,3,3,2,19,3,3,9,7,7,7,1,55.3125,0.7777777777777778,3.25,2,1.011043412033511,1,0.05263157894736842,0.7777777777777778,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
32,1259,2,4,4,95,3,1,2,1393,24852,1,0,12,3,1,0,1,2,3,1,0,0,0,1,43.53125,0.0,2.5,1,0.43031414780296917,0,1.0,0.0,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
26,786,7,3,4,76,3,1,4,2570,11925,1,0,20,4,3,0,7,5,3,7,7,5,7,0,98.84615384615384,1.0,3.5,2,0.7939033451928433,0,0.14285714285714285,1.0,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True
55,1441,22,3,1,94,2,1,2,3537,23737,5,0,12,3,4,1,8,1,3,4,2,1,2,0,64.30909090909091,0.5,2.5,3,1.0916758978175023,0,0.125,0.5,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
34,1157,5,2,2,57,2,2,4,3986,11912,1,0,14,3,3,1,15,3,4,15,10,4,13,0,117.23529411764706,0.6666666666666666,3.25,11,1.2313224645675773,0,0.13333333333333333,0.8666666666666667,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
60,370,1,4,3,92,1,3,4,10883,20467,3,0,20,4,3,1,19,2,4,1,0,0,0,0,181.38333333333333,0.0,3.5,1,1.4455229207477076,0,0.15789473684210525,0.0,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
33,267,21,3,2,79,4,1,2,2028,13637,1,0,18,3,4,3,14,6,3,14,11,2,13,0,61.45454545454545,0.7857142857142857,2.75,12,0.6264731455451698,0,0.07142857142857142,0.9285714285714286,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
37,1278,1,4,3,31,1,2,4,9525,7677,1,0,14,3,3,2,6,2,2,6,3,1,3,0,257.43243243243245,0.5,3.0,5,1.3755944562455837,0,0.3333333333333333,0.5,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
34,678,19,3,2,35,2,1,4,2929,20338,1,0,12,3,2,0,10,3,3,10,9,8,7,0,86.1470588235294,0.9,2.75,2,0.9040199900219011,0,0.1,0.7,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
23,427,7,3,3,99,3,1,4,2275,25103,1,1,21,4,2,1,3,2,3,3,2,0,2,1,98.91304347826087,0.6666666666666666,3.0,3,0.8663366336633663,1,0.3333333333333333,0.6666666666666666,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
44,921,2,3,3,96,4,3,4,7879,14810,1,1,19,3,2,1,9,2,3,8,7,6,7,0,179.0681818181818,0.875,3.0,2,1.0465198100313504,1,0.3333333333333333,0.875,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
35,146,2,4,1,79,2,1,4,4930,13970,0,1,14,3,3,0,6,2,4,5,4,1,4,0,140.85714285714286,0.8,3.0,4,1.5216178049873583,1,0.16666666666666666,0.8,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
43,1179,2,3,4,73,3,2,4,7847,6069,1,1,17,3,1,1,10,3,3,10,9,8,8,0,182.48837209302326,0.9,3.0,2,1.133258760961585,1,0.2,0.8,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
24,581,9,3,3,62,4,1,3,4401,17616,1,0,16,3,4,1,5,1,3,5,3,0,4,0,183.375,0.6,3.25,5,1.3583448194217775,0,0.2,0.8,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
41,918,6,3,4,35,3,3,3,9241,15869,1,0,12,3,2,0,10,3,3,10,8,8,7,0,225.390243902439,0.8,3.0,2,1.3345793564478152,0,0.3,0.7,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
29,1082,9,4,4,43,3,1,3,2974,25412,9,0,17,3,3,1,9,2,3,5,3,1,2,0,102.55172413793103,0.6,3.25,4,0.9187037154099285,0,0.1111111111111111,0.4,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
36,530,2,4,3,51,3,2,4,4502,7439,3,0,15,3,3,0,17,2,2,13,7,6,7,0,125.05555555555556,0.5384615384615384,3.0,7,1.7143945163747143,0,0.11764705882352941,0.5384615384615384,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
45,1238,1,1,3,74,2,3,3,10748,3395,3,0,23,4,4,1,25,3,2,23,15,14,4,0,238.84444444444443,0.6521739130434783,3.0,9,1.4275916890743692,0,0.12,0.17391304347826086,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
24,240,22,1,4,58,1,1,3,1555,11585,1,0,11,3,3,1,1,2,3,1,0,0,0,1,64.79166666666667,0.0,3.25,1,0.3671132621141474,0,1.0,0.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
47,1093,9,3,3,82,1,4,3,12936,24164,7,0,11,3,3,0,25,3,1,23,5,14,10,1,275.2340425531915,0.21739130434782608,2.5,9,1.868208911915262,0,0.16,0.43478260869565216,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
26,390,17,4,4,62,1,1,3,2305,6217,1,0,15,3,3,3,3,3,4,3,2,0,2,0,88.65384615384616,0.6666666666666666,3.5,3,0.7120417162138147,0,0.3333333333333333,0.6666666666666666,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
45,1005,28,2,4,48,2,4,2,16704,17119,1,0,11,3,3,0,21,2,3,21,6,8,6,0,371.2,0.2857142857142857,3.0,13,1.0418154432424511,0,0.19047619047619047,0.2857142857142857,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
32,585,10,3,1,56,3,1,3,3433,17360,6,0,13,3,1,1,10,3,2,5,2,1,3,0,107.28125,0.4,1.75,4,1.0595768609577283,0,0.1,0.6,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
31,741,2,4,2,69,3,1,3,3477,18103,1,0,14,3,4,1,6,2,4,5,2,0,3,0,112.16129032258064,0.4,3.25,5,1.0740863545663488,0,0.16666666666666666,0.6,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
41,552,4,3,3,60,1,2,2,6430,20794,6,0,19,3,2,1,10,4,3,3,2,1,2,0,156.82926829268294,0.6666666666666666,2.5,2,1.5180310452694328,0,0.2,0.6666666666666666,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
40,369,8,2,2,92,3,2,1,6516,5041,2,1,16,3,2,1,18,3,3,1,0,0,0,0,162.9,0.0,2.0,1,0.8931976422652782,1,0.1111111111111111,0.0,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
24,506,29,1,2,91,3,1,1,3907,3622,1,0,13,3,2,3,6,2,4,6,2,1,2,0,162.79166666666666,0.3333333333333333,2.25,5,1.2069184317776027,0,0.16666666666666666,0.3333333333333333,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
46,717,13,4,3,34,3,2,2,5562,9697,6,0,14,3,4,0,19,3,3,10,7,0,9,0,120.91304347826087,0.7,3.0,10,0.7387667449415372,0,0.10526315789473684,0.9,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
35,1370,27,4,4,49,3,2,3,6883,5151,2,0,16,3,2,1,17,3,3,7,7,0,7,0,196.65714285714284,1.0,3.0,7,0.9435051215027487,0,0.11764705882352941,1.0,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
30,793,16,1,2,33,3,1,4,2862,3811,1,0,12,3,2,1,10,2,2,10,0,0,8,0,95.4,0.0,2.5,10,0.8833408028141622,0,0.1,0.8,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
47,543,2,4,3,87,3,2,2,4978,3536,7,0,11,3,4,1,4,3,1,1,0,0,0,0,105.91489361702128,0.0,2.5,1,0.7189196013848311,0,0.5,0.0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
46,1277,2,3,3,74,3,3,4,10368,5596,4,1,12,3,2,1,13,5,2,10,6,0,3,0,225.3913043478261,0.6,2.75,10,1.4973399813495236,1,0.23076923076923078,0.3,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
36,1456,13,5,2,96,2,2,1,6134,8658,5,1,13,3,2,3,16,3,3,2,2,2,2,1,170.38888888888889,1.0,2.0,0,0.8858683878856075,1,0.125,1.0,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
32,964,1,2,1,34,1,2,2,6735,12147,6,0,15,3,2,0,10,2,3,0,0,0,0,1,210.46875,0.0,2.0,0,0.9726644265421529,0,0.2,0.0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
23,160,4,1,3,51,3,1,2,3295,12862,1,0,13,3,3,0,3,3,1,3,2,1,2,0,143.2608695652174,0.6666666666666666,2.25,2,1.0178644056071668,0,0.3333333333333333,0.6666666666666666,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
31,163,24,1,4,30,3,2,4,5238,6670,2,0,20,4,4,0,9,3,2,5,4,1,4,0,168.96774193548387,0.8,3.5,4,0.7180124693347955,0,0.2222222222222222,0.8,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
39,792,1,3,4,77,3,2,4,6472,8989,1,1,15,3,4,1,9,2,3,9,8,5,8,0,165.94871794871796,0.8888888888888888,3.75,4,1.9992772179331058,1,0.2222222222222222,0.8888888888888888,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
32,371,19,3,4,80,1,3,3,9610,3840,3,0,13,3,3,1,10,2,1,4,3,0,2,0,300.3125,0.75,2.75,4,1.3878701023118174,0,0.3,0.5,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
40,611,7,4,2,88,3,5,2,19833,4349,1,0,14,3,2,0,21,3,2,21,8,12,8,0,495.825,0.38095238095238093,2.0,9,1.1543111077635717,0,0.23809523809523808,0.38095238095238093,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True
45,176,4,3,3,56,1,3,3,9756,6595,4,0,21,4,3,2,9,2,4,5,0,0,3,0,216.8,0.0,3.25,5,2.3032520805052235,0,0.3333333333333333,0.6,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
30,1312,2,4,4,78,2,1,1,4968,26427,0,0,16,3,4,0,10,2,3,9,7,0,7,0,165.6,0.7777777777777778,3.0,9,1.5333462992245834,0,0.1,0.7777777777777778,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
